AP_RNTLS,INS_ANCIL_RNTLS,EARNED_PTS,D_RNTLS,NUM_1D_RNTLS,NUM_2D_RNTLS,NUM_3D_RNTLS,NUM_4D_RNTLS,NUM_5D_RNTLS,NUM_GT5D_RNTLS,REVENUE,Religious.Contributor,Religious.Magazine,RevenuePerDay,STATE.ABBREVIATION,Special.Foods.Buyer,Sports.Magazine.Male,Upscale.Merch.Buyer,NUM_RENTALS,News.and.finance,Num_Adults.in.LU,NumberOfDays,OAP_RNTLS,OCCUPATION.GROUP.V2,Opportunity.seeker,Political.Contributor,HTZ_ZIP,Health.Contributor,ID_RNTLS,LENGTH.OF.RESIDENCE,MAIL.RESPONDER,MARITAL.STATUS,Male.Merch.Buyer,CHILDREN..AGE.0.18.VERSION.3,COMBINED.AGE,CURRENT_TIER,Crafts.Hobby.Buyer,Culinary.Magazine,D.I.Yers,DWELLING.TYPE,DWELLING.UNIT.SIZE,EDUCATION.MODEL,EMAIL_OPTIN,EST.HOUSEHOLD.INCOME.V5,Family.Magazine,Female.Merch.buyer,Female.Orient.Magazine,GENDER,GPR_ENROLL_DATE,Gardening.Buyer,Gardening.Magazinr,General.Contributor,General.Merch.buyer,Gifts.and.Gadgets.Buyer,HTZ_CITY,HTZ_CUSTID,HTZ_STATE,NONINS_ANCIL_RNTLS,fitness.magazine,clu#
1,0,765,1,0,1,0,0,0,2,281.93,1,1,0.047963593,OH,1,1,0,2,1,5,5878,1,1,1,1,44011,1,1,7,Y,M,1,1Y,58,RG,1,1,1,S,A,4,Y,A,1,1,1,M,06-06-01,1,1,1,1,1,AVON,204342677,OH,0,1,1
0,0,0,1,0,0,1,0,0,1,71.17,1,1,0.024207483,CO,1,1,0,1,1,2,2940,1,1,1,1,80013,1,0,2,U,M,1,5U,33,FG,1,1,1,A,D,4,Y,F,1,1,1,M,22-06-09,1,1,1,1,1,AURORA,204342690,CO,0,1,2
7,1,950,4,5,2,0,1,0,4,1221.83,1,1,0.57715163,NC,1,1,0,9,1,2,2117,2,1,1,1,28209120447,1,5,5,U,M,1,5N,41,RG,1,1,1,S,A,3,Y,G,1,1,1,M,23-09-11,1,1,1,1,1,CHARLOTTE,204342695,NC,0,1,1
9,4,0,9,1,1,2,3,0,8,4498.87,1,1,1.316613989,VA,1,1,0,9,1,1,3417,0,8,1,1,20170350570,1,0,5,U,M,1,5U,48,RG,1,1,1,S,A,2,Y,F,1,1,1,M,02-03-08,1,1,1,1,1,HERNDON,204342697,VA,0,1,2
21,0,2256,25,10,4,4,2,2,15,4098.32,1,1,0.641364632,TX,1,1,0,25,1,1,6390,4,1,1,1,75219546905,1,0,11,U,S,1,5N,52,FG,1,1,1,A,I,4,Y,H,1,1,1,M,11-01-00,1,1,1,1,1,DALLAS,204342701,TX,0,1,3
4,3,1081,3,0,0,0,1,1,4,2268.19,1,1,1.038548535,CA,1,1,0,4,1,1,2184,0,8,1,1,95123,1,1,2,U,S,1,5Y,44,RG,1,1,1,A,I,2,Y,K,1,1,1,F,18-07-11,1,1,1,1,1,SAN JOSE,204342706,CA,0,1,3
2,0,0,1,0,1,0,1,0,2,374.09,1,1,0.1702731,KY,1,1,0,2,1,3,2197,0,6,1,1,40241,1,1,11,U,M,1,5N,54,RG,1,1,1,S,A,3,N,F,1,1,1,M,05-07-11,1,1,1,1,1,LOUISVILLE,204342719,KY,0,1,2
1,0,0,1,1,0,0,0,0,1,371.65,1,1,0.104366751,CA,1,1,0,2,1,5,3561,1,4,3,1,92057,2,1,4,M,M,1,5U,64,RG,1,1,1,S,A,2,Y,C,2,1,1,M,10-10-07,1,1,1,4,2,OCEANSIDE,204342726,CA,0,2,2
2,0,0,1,0,0,1,0,1,2,230.09,1,1,0.108995737,VT,1,2,1,2,3,6,2111,0,9,1,1,5408244532,1,1,12,M,M,2,5N,66,RG,2,1,6,S,A,4,Y,A,5,3,2,M,29-09-11,1,1,1,1,1,BURLINGTON,204342730,VT,0,5,2
1,0,250,7,1,1,1,2,0,6,1665.78,1,1,0.767640553,MD,1,1,0,7,1,4,2170,6,5,1,1,207486821,1,0,11,Y,M,1,5U,44,RG,1,1,1,S,A,2,Y,F,1,1,1,F,01-08-11,1,1,1,1,1,TEMPLE HILLS,204342761,MD,0,1,1
17,0,2391,18,6,11,18,8,3,48,6758.25,1,1,2.445982628,VA,1,1,0,54,1,4,2763,36,4,1,1,23452460324,1,36,19,Y,M,1,1Y,50,FG,1,1,1,S,A,2,Y,E,1,1,1,M,16-12-09,1,1,1,1,1,VIRGINIA BEACH,204342775,VA,0,1,3
16,1,0,22,6,8,5,3,0,16,3905.42,1,1,1.208734138,IL,1,1,0,22,1,5,3231,5,1,1,1,61008868176,4,0,15,M,M,1,1Y,50,RG,1,1,1,S,A,1,N,A,3,1,1,M,04-09-08,1,1,1,1,1,BELVIDERE,204342776,IL,0,6,2
5,0,491,3,0,1,2,1,0,5,1140.96,1,1,0.144810255,MS,1,2,0,5,2,2,7879,0,2,1,1,39180,1,2,24,M,M,2,5N,74,RG,3,2,7,S,A,4,N,B,2,2,2,M,14-12-95,1,4,1,1,1,VICKSBURG,204342779,MS,0,5,1
10,0,275,10,2,7,1,0,0,8,1071.15,1,1,0.124133735,TX,1,1,0,10,1,2,8629,0,1,1,1,751651500,1,0,32,U,M,1,5N,66,RG,1,1,1,S,A,3,N,G,1,1,1,M,24-11-93,1,1,1,1,1,WAXAHACHIE,204342780,TX,0,1,1
3,0,0,6,3,1,1,1,0,3,566.72,1,1,0.26056092,CA,3,2,4,6,1,3,2175,3,9,2,1,94062444450,2,0,30,M,M,3,5N,66,RG,3,1,2,S,A,4,N,K,3,6,1,M,27-07-11,1,1,1,2,4,WOODSIDE,204342784,CA,0,4,2
2,0,617,3,0,0,1,0,0,3,1210.99,1,1,0.583891032,AZ,1,1,0,3,1,5,2074,1,1,1,1,86047,1,0,24,M,M,1,5N,54,RG,1,1,1,S,A,1,Y,F,1,1,1,M,05-11-11,1,1,1,1,1,WINSLOW,204342787,AZ,0,3,1
5,0,674,7,0,5,2,0,0,7,612.65,1,1,0.380055831,CO,1,1,0,7,1,2,1612,0,9,1,1,80220584530,1,0,31,M,M,1,5N,66,RG,1,1,1,S,A,3,Y,G,1,1,1,F,09-02-13,1,1,1,1,1,DENVER,204342799,CO,0,2,1
3,0,1348,0,0,0,3,0,0,3,248.13,1,1,0.113768913,NC,1,1,0,3,1,2,2181,0,6,1,1,28304,1,3,20,M,M,1,1Y,60,RG,1,1,1,S,A,1,Y,E,2,1,1,M,21-07-11,1,1,1,2,1,FAYETTEVILLE,204342802,NC,0,1,3
0,0,0,0,1,0,0,0,0,0,33.7,1,1,0.010117082,IL,1,1,0,1,1,4,3331,1,1,1,1,60514114304,1,1,22,Y,M,1,1Y,51,RG,1,1,1,S,A,3,Y,H,1,1,1,M,27-05-08,1,1,1,1,1,CLARENDON HILLS,204342806,IL,0,1,2
1,0,0,9,0,0,2,2,1,10,2565.18,1,1,0.468183975,CA,1,2,0,10,1,2,5479,0,9,1,1,94534787522,1,1,20,M,M,1,5N,81,RG,1,1,1,S,A,2,Y,E,1,3,1,M,10-07-02,1,1,1,2,2,FAIRFIELD,204342812,CA,0,2,2
5,0,0,4,2,2,0,1,0,3,969.98,1,1,0.13858837,NJ,1,1,0,5,1,2,6999,0,9,2,1,8016434023,2,1,16,M,M,1,5N,80,RG,1,1,1,S,A,2,N,D,1,2,1,M,12-05-98,1,1,1,1,2,BURLINGTON TOWNSHIP,204342813,NJ,0,2,2
33,0,4428,12,8,19,14,4,1,39,6165.75,1,1,1.352731461,TX,1,1,0,47,1,5,4558,7,4,1,1,78681,1,35,7,M,M,1,1Y,47,FG,1,1,1,S,A,3,Y,K,1,1,1,M,16-01-05,1,1,1,2,2,ROUND ROCK,204342815,TX,0,3,4
16,0,82,13,0,10,2,1,0,16,3487.37,1,1,0.541096974,CA,1,1,0,16,1,3,6445,0,2,1,1,94122,1,3,2,M,M,1,1Y,46,RG,1,1,1,S,A,4,Y,H,2,1,3,M,17-11-99,1,1,1,1,1,SAN FRANCISCO,204342826,CA,0,4,2
8,0,0,0,2,3,2,1,0,6,725.5,1,1,0.128293546,OH,1,1,0,8,1,6,5655,0,1,1,1,43021,1,8,6,U,M,1,5Y,53,RG,1,1,1,S,A,1,Y,H,1,1,1,M,15-01-02,1,1,1,1,1,GALENA,204342830,OH,0,1,2
2,0,297,5,3,0,0,0,0,2,83.24,1,1,0.040290416,UT,2,2,0,5,1,5,2066,2,9,3,1,84121,4,0,31,M,U,1,5U,60,RG,2,1,2,S,A,3,N,D,4,7,3,M,13-11-11,1,2,1,1,2,COTTONWOOD HEIGHTS,204342838,UT,0,6,1
1,0,275,1,0,0,1,0,0,1,114.64,1,1,0.0134633,CA,1,1,0,1,3,4,8515,0,1,1,1,930212704,3,0,29,M,U,2,5Y,46,RG,1,1,1,S,A,3,Y,J,3,2,1,M,18-03-94,1,1,1,2,2,MOORPARK,204342843,CA,0,2,1
18,0,1446,7,5,2,7,3,1,13,1516.46,1,1,0.203169882,NC,1,2,0,18,7,3,7464,0,1,1,1,28270,2,11,3,M,M,1,1Y,48,FG,1,1,1,S,A,3,N,D,4,2,2,M,01-02-97,1,1,1,3,2,CHARLOTTE,204342850,NC,0,3,3
8,0,275,4,0,2,3,1,1,8,1189.488,1,1,0.143156577,WA,1,1,0,8,1,2,8309,0,1,1,1,98102351228,1,4,16,U,M,1,5N,75,RG,1,1,1,S,A,4,N,H,1,1,1,M,10-10-94,1,1,1,1,1,SEATTLE,204342854,WA,0,1,1
11,1,0,13,7,3,1,0,0,6,1705.6,1,1,0.409507803,CA,1,1,0,13,1,4,4165,2,5,1,1,94402404512,1,0,12,M,M,1,5N,52,RG,1,2,2,S,A,4,Y,L,1,1,1,F,13-02-06,1,2,1,1,1,SAN MATEO,204342859,CA,0,4,2
2,0,1262,5,1,0,1,2,0,4,1010.93,1,1,0.241156966,GA,1,1,0,5,1,7,4192,3,3,1,1,30062383678,1,0,9,M,M,1,1Y,51,RG,1,1,1,S,A,3,Y,H,1,1,1,F,17-01-06,1,1,1,1,2,MARIETTA,204342860,GA,0,2,3
0,0,33,0,0,0,0,0,0,1,388.19,1,1,0.048025486,TX,1,1,0,1,1,2,8083,1,1,1,1,77006,1,1,3,U,U,1,5N,64,RG,1,1,1,S,A,2,Y,F,1,1,1,F,24-05-95,1,1,1,1,1,HOUSTON,204342864,TX,0,1,2
3,0,1575,2,0,0,3,0,0,3,375.98,1,1,0.081170121,OH,1,1,0,3,1,1,4632,0,6,1,1,45243,3,1,46,M,S,1,5U,78,RG,1,1,1,S,A,5,Y,G,1,1,1,M,03-11-04,1,1,1,1,1,MADEIRA,204342865,OH,0,2,3
8,7,1450,8,0,1,1,4,0,9,1991.2,1,1,0.919298246,WI,1,1,0,9,1,1,2166,1,8,1,1,53207,1,1,4,U,S,1,5U,29,RG,1,1,1,S,A,3,Y,C,1,1,1,M,05-08-11,1,1,1,1,1,MILWAUKEE,204342874,WI,0,1,3
3,0,0,5,1,1,2,0,0,4,1228.98,1,1,0.552847503,AL,1,1,0,5,1,4,2223,1,5,1,1,35406402813,2,0,13,M,U,1,5N,53,RG,1,1,1,S,A,4,Y,G,1,1,1,F,09-06-11,1,1,1,1,1,TUSCALOOSA,204342881,AL,0,1,2
1,1,0,0,0,0,1,0,0,1,100.3,1,1,0.045098921,CA,1,1,0,1,1,1,2224,0,8,1,1,90403,1,1,1,U,S,1,5U,32,RG,1,1,1,S,A,4,Y,F,1,1,1,F,08-06-11,1,1,1,1,1,SANTA MONICA,204342891,CA,0,1,2
2,0,275,3,0,0,1,0,0,3,821.27,1,1,5.663931034,CA,1,1,0,3,2,6,145,0,3,2,1,95562,1,0,17,M,M,2,5N,48,RG,2,1,1,S,A,3,,E,1,2,1,F,15-02-17,1,1,1,2,2,RIO DELL,204342894,CA,0,1,1
2,0,275,1,0,1,0,0,0,2,490.33,5,1,0.129819963,CA,1,2,1,2,5,3,3777,0,9,6,2,94526502350,2,1,36,M,M,2,5N,68,FG,2,1,2,S,A,3,Y,J,5,1,1,M,08-03-07,1,1,1,2,1,DANVILLE,204342917,CA,0,7,1
3,0,0,3,1,1,1,0,0,2,194,1,1,0.092469018,AZ,1,1,0,3,1,1,2098,0,1,2,1,85138,2,0,3,M,M,1,1Y,53,RG,1,1,1,S,A,3,Y,F,1,1,1,M,12-10-11,1,1,1,1,1,MARICOPA,204342944,AZ,0,4,2
1,1,0,2,1,0,1,0,0,1,284.95,1,1,0.047866622,CA,1,1,0,2,1,1,5953,1,6,1,1,95610440413,1,0,24,U,M,1,5N,52,RG,1,1,1,S,A,2,N,E,1,1,1,M,23-03-01,1,1,1,1,1,CITRUS HEIGHTS,204342951,CA,0,1,2
18,1,330,17,0,1,1,2,0,19,9657.29,1,1,0.959587639,IN,2,1,0,19,2,1,10064,0,9,1,1,47374515816,2,2,26,M,M,1,5N,79,FG,1,1,1,S,A,2,Y,C,3,1,1,M,20-12-89,1,1,1,2,1,RICHMOND,204342958,IN,0,4,1
7,0,474,3,5,2,1,0,0,3,712.77,1,1,0.106670159,IL,1,1,0,8,1,5,6682,1,9,1,1,60189890427,1,5,12,U,U,1,5N,66,RG,1,1,1,S,A,2,Y,H,1,1,1,M,25-03-99,1,1,1,1,1,WHEATON,204342961,IL,0,1,1
13,0,3009,1,2,5,2,5,0,13,1729.63,1,1,0.467088847,TX,2,1,0,15,2,3,3703,2,1,1,1,77406827714,1,14,7,M,M,2,5U,49,RG,1,1,1,S,A,2,Y,H,2,1,1,M,21-05-07,1,1,1,5,1,RICHMOND,204342973,TX,0,1,3
1,0,0,1,0,0,0,0,0,1,145,1,1,0.074550129,IL,1,1,0,1,1,4,1945,0,1,1,1,60561,1,0,8,U,M,1,1Y,35,RG,1,1,1,S,A,2,Y,I,1,1,1,M,13-03-12,1,1,1,1,1,DARIEN,204343001,IL,0,1,2
4,1,317,1,3,4,0,0,0,4,607.61,1,1,0.297410671,CA,1,1,0,7,1,3,2043,0,1,2,1,92603,1,6,4,M,M,1,5N,62,RG,1,1,1,S,A,3,Y,G,2,1,1,F,06-12-11,1,1,1,1,1,IRVINE,204343019,CA,0,1,1
2,1,1112,2,1,0,0,0,0,1,288.43,1,1,0.151805263,FL,1,1,0,2,1,2,1900,0,3,1,1,34238,1,0,33,U,M,1,5N,78,RG,1,1,1,S,A,4,Y,L,1,1,1,M,27-04-12,1,1,1,1,1,SARASOTA,204343025,FL,0,1,3
1,0,736,1,0,0,0,0,0,1,128.8,1,1,0.018300654,CA,1,1,0,1,1,2,7038,0,2,1,1,94030116510,1,0,24,M,M,1,1Y,39,RG,1,1,1,S,A,3,Y,F,1,1,2,M,03-04-98,1,1,1,2,1,MILLBRAE,204343026,CA,0,1,1
2,0,587,3,0,0,1,2,0,3,746.33,1,1,1.007192982,CA,1,1,0,3,1,1,741,0,1,1,1,92037,1,0,4,Y,M,1,5Y,35,RG,1,1,1,S,A,3,N,J,1,1,1,F,30-06-15,1,1,1,1,1,LA JOLLA,204343029,CA,0,2,1
25,0,16636,85,21,27,23,4,1,68,13782.15,1,1,3.239048179,NY,1,1,0,89,1,1,4255,64,1,1,1,10016,1,4,12,Y,S,1,5N,51,PC,1,1,1,A,H,3,Y,H,1,1,1,M,15-11-05,1,1,1,1,1,NEW YORK,204343063,NY,0,1,5
19,0,275,20,17,3,0,0,0,3,1354.91,3,1,0.270927814,NC,1,1,0,20,1,6,5001,1,1,1,2,28269836310,1,0,29,M,M,1,1Y,60,RG,1,1,1,S,A,3,Y,F,1,1,1,M,31-10-03,1,1,1,1,1,CHARLOTTE,204343092,NC,0,3,1
0,6,522,6,3,1,1,0,0,3,681.79,1,1,0.102694683,CA,1,1,0,6,1,1,6639,6,5,1,1,94061250509,1,0,8,U,M,1,5U,52,RG,1,1,1,S,A,4,Y,H,1,1,1,F,07-05-99,1,1,1,1,1,REDWOOD CITY,204343105,CA,0,1,1
10,0,0,9,4,3,1,1,0,6,1490.15,1,1,0.888580799,DC,1,1,0,10,1,3,1677,0,3,1,1,20011,1,1,8,Y,U,1,1Y,42,RG,1,1,1,S,A,1,Y,F,1,1,1,F,06-12-12,1,1,1,1,1,WASHINGTON,204343106,DC,0,2,2
6,0,1331,1,0,0,2,1,1,6,1008.5,1,1,0.170527562,NY,1,1,0,6,1,2,5914,0,1,1,1,12831,1,5,10,U,M,1,1Y,38,RG,1,1,1,S,A,3,Y,G,1,1,1,M,01-05-01,1,1,1,1,1,WILTON,204343116,NY,0,1,3
18,1,3963,15,10,5,2,0,0,8,2075.25,1,1,0.420857838,MD,1,1,0,18,1,2,4931,0,3,1,1,21111132021,1,3,4,U,M,1,5Y,43,RG,1,1,1,S,A,4,Y,K,1,1,1,F,09-01-04,1,1,1,1,1,MONKTON,204343118,MD,0,1,4
1,1,0,1,0,1,0,0,0,1,141.96,1,1,0.047830189,FL,1,1,0,1,1,2,2968,0,9,1,1,34990,1,0,13,U,M,1,5N,65,RG,1,1,1,S,A,1,N,F,1,1,1,M,25-05-09,1,1,1,1,1,PALM CITY,204343119,FL,0,1,2
3,0,0,3,0,2,0,0,0,3,409.51,1,1,0.148319449,WV,1,1,0,3,1,1,2761,0,9,1,1,25705351804,1,0,4,Y,M,1,5N,65,RG,1,1,1,S,A,1,Y,B,1,1,1,M,18-12-09,1,1,1,1,1,HUNTINGTON,204343121,WV,0,1,2
3,0,0,1,0,1,1,0,1,3,450.67,1,1,0.174949534,WA,1,2,0,3,1,2,2576,0,1,2,1,98908,1,2,12,M,M,1,5N,60,RG,2,1,4,S,A,4,Y,E,1,1,1,M,21-06-10,1,1,1,2,2,YAKIMA,204343149,WA,0,5,2
4,5,275,5,1,2,1,0,0,4,978.71,1,1,0.315103026,DC,1,1,0,5,1,1,3106,1,2,1,1,20002,1,0,0,U,S,1,5N,30,RG,1,1,1,A,I,2,Y,G,1,1,1,M,07-01-09,1,1,1,1,1,WASHINGTON,204343152,DC,0,1,1
2,0,477,0,0,1,0,0,0,2,552.23,1,1,0.302923752,FL,1,1,0,2,1,1,1823,0,9,1,1,33162,1,2,34,Y,U,1,5N,76,RG,1,1,1,S,A,5,Y,C,1,1,1,F,13-07-12,1,1,1,1,1,NORTH MIAMI BEACH,204343160,FL,0,1,1
3,0,0,0,1,1,0,1,0,3,436.9,1,1,0.090194055,NC,1,1,0,4,1,2,4844,0,2,1,1,28278,1,4,6,U,M,1,5Y,47,RG,1,1,1,S,A,3,N,I,1,1,1,M,05-04-04,1,1,1,1,1,CHARLOTTE,204343166,NC,0,1,2
118,1,16547,3,24,30,52,6,0,94,13250.95,1,1,2.660833333,FL,1,1,0,118,1,4,4980,0,1,1,1,33707,1,115,1,M,M,1,5N,56,PC,1,1,1,S,A,3,N,L,1,1,1,M,21-11-03,1,1,1,1,1,GULFPORT,204343182,FL,0,2,5
6,0,0,9,3,2,3,1,0,8,1728.39,1,1,0.279403492,CA,1,1,0,11,1,3,6186,5,2,1,1,95070,1,2,4,Y,M,1,5Y,43,RG,1,1,1,S,A,4,Y,K,1,1,1,M,02-08-00,1,1,1,1,1,SARATOGA,204343193,CA,0,2,2
0,0,0,1,0,0,2,0,0,2,158.32,1,1,0.088004447,OH,1,1,0,2,1,5,1799,2,2,1,1,44714,1,1,9,M,M,1,1Y,37,RG,1,1,1,S,A,5,Y,G,1,1,1,M,06-08-12,1,1,1,1,1,CANTON,204343195,OH,0,1,2
3,0,185,0,0,0,0,0,0,3,477.46,1,1,0.263063361,FL,1,1,0,3,1,3,1815,0,4,1,1,33462,1,3,10,M,U,1,5N,60,RG,1,1,1,S,A,1,Y,G,2,2,1,F,21-07-12,1,1,1,2,1,ATLANTIS,204343200,FL,0,1,1
2,0,250,0,0,1,0,0,0,2,295.59,1,1,0.063119795,FL,1,1,0,2,1,2,4683,0,4,1,1,33706193900,3,2,23,M,M,1,5N,53,RG,1,1,1,S,A,3,N,H,2,2,1,F,13-09-04,1,1,1,2,1,ST PETE BEACH,204343204,FL,0,1,1
1,0,0,1,0,0,0,1,0,1,160.54,1,1,0.021090384,WI,1,2,0,1,1,2,7612,0,1,1,1,54935905050,1,0,21,M,M,1,1Y,51,RG,1,1,1,S,A,3,N,G,1,2,1,M,06-09-96,1,1,1,2,2,FOND DU LAC,204343209,WI,0,5,2
3,0,105,3,0,0,2,0,1,3,261.43,1,1,0.062156443,VA,1,2,0,3,2,2,4206,0,9,4,1,23113644901,2,0,15,M,M,1,5N,71,RG,1,1,1,S,A,4,Y,H,4,1,1,M,03-01-06,1,1,1,1,1,MIDLOTHIAN,204343212,VA,0,4,1
0,0,0,1,0,0,1,0,0,1,219.48,1,1,0.034971319,KY,1,2,0,1,1,4,6276,0,1,2,1,40517,1,0,9,M,M,1,5N,63,RG,1,1,1,A,D,5,N,F,2,1,1,M,04-05-00,1,1,1,2,2,LEXINGTON,204343213,KY,0,3,2
1,0,275,1,0,1,0,0,0,1,115.46,1,1,0.015579544,MD,1,2,0,1,1,3,7411,0,2,1,1,20817221804,1,0,12,M,M,1,1Y,46,RG,1,1,1,S,A,4,Y,L,1,1,1,M,26-03-97,1,1,1,1,1,BETHESDA,204343218,MD,0,5,1
2,0,20,2,1,1,0,0,0,1,73,2,1,0.008680143,VA,1,1,0,2,1,3,8410,0,1,1,2,22030795241,2,0,21,M,M,1,5N,62,RG,1,1,1,S,A,4,Y,G,2,2,1,M,01-07-94,1,1,1,1,2,FAIRFAX,204343246,VA,0,3,2
30,9,5529,39,8,1,11,6,1,31,6636.3896,1,1,2.06355398,RI,1,1,0,39,1,2,3216,0,9,1,1,2840,1,0,4,M,U,1,5N,74,FG,1,1,1,S,A,2,Y,C,3,1,1,F,19-09-08,1,1,1,2,1,NEWPORT,204343250,RI,0,1,4
7,0,698,1,0,1,2,3,1,9,1133.28,1,1,0.12592,MN,1,1,0,9,1,4,9000,1,1,1,2,55306631616,3,8,30,M,M,1,5N,56,RG,1,1,1,S,A,3,N,I,3,1,1,M,18-11-92,1,1,1,1,1,BURNSVILLE,204343251,MN,0,1,1
9,0,1522,5,0,1,1,2,2,10,2549.27,1,1,1.360336179,CO,1,1,0,10,5,4,1874,0,2,2,2,80120,1,5,15,M,M,1,5N,59,RG,1,1,1,S,A,3,N,H,4,1,2,F,23-05-12,1,1,1,3,1,LITTLETON,204343257,CO,0,2,3
25,0,3498,25,8,7,6,1,0,17,2556.57,1,1,1.411689674,NC,1,1,0,25,1,2,1811,0,2,1,1,28031,1,0,5,U,M,1,5U,30,FG,1,1,1,S,A,4,Y,F,1,1,1,M,25-07-12,1,1,1,1,1,CORNELIUS,204343261,NC,0,1,3
11,0,1287,11,5,5,0,1,0,6,1244.29,1,1,0.576327003,MD,1,1,0,11,1,3,2159,0,1,1,1,20715401220,1,0,6,Y,M,1,5Y,49,RG,1,1,1,S,A,4,Y,J,1,1,1,M,12-08-11,1,1,1,1,1,BOWIE,204343265,MD,0,1,3
43,2,6251,48,25,11,2,6,1,23,5601.94,1,1,1.545362759,IA,1,1,0,48,1,2,3625,2,1,1,1,52403,1,0,6,Y,M,1,5U,54,FG,1,1,1,S,A,3,Y,H,1,1,1,M,07-08-07,1,1,1,1,1,CEDAR RAPIDS,204343286,IA,0,1,4
1,0,0,1,0,1,0,0,0,1,251,1,1,0.163517915,FL,1,1,0,1,1,1,1535,0,3,1,1,33609463115,1,0,23,U,M,1,5N,68,RG,1,1,1,S,A,4,N,L,1,1,1,F,27-04-13,1,1,1,1,1,TAMPA,204343290,FL,0,1,2
1,0,0,1,0,0,0,0,0,1,1,1,1,0.000400481,CO,1,1,0,1,1,3,2497,0,1,1,1,80126860440,1,0,14,Y,M,1,5U,54,FG,1,1,1,S,A,3,Y,I,1,1,1,M,08-09-10,1,1,1,1,1,HIGHLANDS RANCH,204343292,CO,0,1,2
1,1,0,2,0,0,0,0,0,2,1980.37,1,1,0.62158506,TX,1,1,0,2,1,4,3186,1,9,1,1,78727180110,1,0,14,U,M,1,5N,65,RG,1,1,1,S,A,1,Y,H,1,1,1,M,19-10-08,1,1,1,1,1,AUSTIN,204343294,TX,0,1,2
8,0,3205,9,0,1,0,3,0,9,3228.38,1,1,0.917153409,IL,1,1,1,9,2,2,3520,1,5,1,1,60067489247,2,0,10,M,M,2,5N,54,RG,1,1,1,S,A,3,Y,K,2,2,1,F,20-11-07,1,1,1,1,2,PALATINE,204343296,IL,0,4,3
1,0,0,1,0,0,0,1,0,1,348.48,1,1,0.178068472,MI,1,2,0,1,1,2,1957,0,1,1,1,48236,1,0,22,M,M,1,1Y,45,RG,1,1,1,S,A,3,Y,G,1,1,1,M,01-03-12,1,1,1,1,1,GROSSE POINTE WOODS,204343301,MI,0,6,2
1,0,0,0,0,1,0,0,0,1,76.98,1,1,0.049504823,VA,1,3,0,1,2,6,1555,0,1,1,1,221921730,3,1,13,M,U,1,5N,51,RG,1,1,1,S,A,3,N,J,3,2,3,M,07-04-13,1,1,1,2,2,WOODBRIDGE,204343303,VA,0,6,2
0,1,0,0,0,0,0,0,0,1,1395.6688,1,1,0.457896588,PA,1,1,0,1,1,5,3048,0,1,1,1,15211143222,1,1,54,U,M,1,1Y,50,RG,1,1,1,S,A,2,Y,F,1,1,1,M,06-03-09,1,1,1,1,1,PITTSBURGH,204343310,PA,0,1,2
5,0,894,5,1,0,2,1,0,4,688.5,2,1,0.07168888,CA,1,2,0,5,7,2,9604,0,1,3,5,913264604,4,0,2,M,M,1,5N,64,RG,1,1,1,S,A,4,Y,L,2,1,1,M,25-03-91,1,1,1,1,1,PORTER RANCH,204343311,CA,0,5,1
8,0,1660,7,3,1,1,2,0,5,2117.66,1,1,0.323109551,CA,1,1,1,8,1,2,6554,0,1,2,2,92677920312,2,1,16,M,M,1,1Y,55,RG,1,1,1,S,A,4,N,L,1,1,1,M,31-07-99,1,1,1,1,1,LAGUNA NIGUEL,204343315,CA,0,1,3
4,0,275,0,2,2,0,0,0,2,386.26,1,1,0.112513836,NJ,1,1,0,4,1,3,3433,0,2,1,1,8536193810,1,4,14,U,U,1,5Y,46,RG,1,1,1,S,A,3,Y,L,1,1,1,M,15-02-08,1,1,1,1,1,PLAINSBORO,204343335,NJ,0,1,1
1,0,0,1,0,1,0,0,0,1,53,1,1,0.005725397,CA,2,1,0,1,1,2,9257,0,9,2,1,945453524,1,0,31,M,M,1,5N,68,RG,1,1,1,S,A,4,Y,E,3,2,3,F,06-03-92,1,1,1,4,1,HAYWARD,204343340,CA,0,4,2
0,0,375,1,0,0,0,0,0,1,101,1,1,0.053157895,CA,1,1,0,1,1,1,1900,1,9,1,2,94086,3,0,40,M,U,1,5N,70,RG,1,2,1,S,A,2,Y,E,4,3,3,F,27-04-12,1,1,1,2,1,SUNNYVALE,204343341,CA,0,3,1
0,0,0,0,0,1,0,0,0,1,211.58,1,1,0.065161688,MS,1,1,0,1,1,2,3247,0,4,1,1,38963,1,1,3,U,U,1,5Y,86,RG,1,1,1,S,A,1,N,B,1,1,1,F,19-08-08,1,1,1,1,1,TUTWILER,204343366,MS,0,1,2
3,0,275,2,1,0,0,2,0,2,381.2,1,1,0.077843578,MD,1,1,0,3,1,3,4897,0,9,1,1,20874,2,1,38,Y,U,1,5N,75,RG,1,1,1,S,A,4,Y,H,1,1,1,M,12-02-04,1,1,1,1,1,DARNESTOWN,204343383,MD,0,2,1
2,0,0,1,1,0,0,1,0,1,743.82,1,1,0.193854574,MD,1,1,0,2,1,3,3837,0,1,1,1,21122,1,1,3,M,M,2,5U,53,RG,1,1,1,S,A,2,Y,H,1,1,1,M,07-01-07,1,1,1,1,1,PASADENA,204343401,MD,0,1,2
